"Site ID","Project Name","Location Name","Site Name","AP Site Code",ISP,Province,Municipality,Status,"Created At","Updated At","Created By"
928,"PICS GIDA via LEO Technology","Dilam Elementary School","Dilam Elementary School Principals Office",GIDA-R2-013A,"We Are IT Philippines Inc.",Cagayan,Calayan,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
935,"PICS GIDA via LEO Technology","Liuan Elementary School","Liuan Elementary School GRADE 4 BUILDING",GIDA-R2-016B,"We Are IT Philippines Inc.",Cagayan,Rizal,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
934,"PICS GIDA via LEO Technology","Liuan Elementary School","Liuan Elementary School Principals Office",GIDA-R2-016A,"We Are IT Philippines Inc.",Cagayan,Rizal,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
931,"PICS GIDA via LEO Technology","Magsidel Elementary School","Magsidel Elementary School GRADE 1 ROOM",GIDA-R2-014B,"We Are IT Philippines Inc.",Cagayan,Calayan,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
930,"PICS GIDA via LEO Technology","Magsidel Elementary School","Magsidel Elementary School GRADE 6 ROOM",GIDA-R2-014A,"We Are IT Philippines Inc.",Cagayan,Calayan,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
924,"PICS GIDA via LEO Technology","Magsidel National High School","Magsidel National High School Computer Room",GIDA-R2-011A,"We Are IT Philippines Inc.",Cagayan,Calayan,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
925,"PICS GIDA via LEO Technology","Magsidel National High School","Magsidel National High School High School Building",GIDA-R2-011B,"We Are IT Philippines Inc.",Cagayan,Calayan,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
909,"PICS GIDA via LEO Technology","Mudoc Elementary School (Fuga Island)","Mudoc Elementary School (Fuga Island) FFICCCII Building",GIDA-R2-003B,"We Are IT Philippines Inc.",Cagayan,Aparri,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
908,"PICS GIDA via LEO Technology","Mudoc Elementary School (Fuga Island)","Mudoc Elementary School (Fuga Island) PTA Building",GIDA-R2-003A,"We Are IT Philippines Inc.",Cagayan,Aparri,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
942,"PICS GIDA via LEO Technology","Pataya Elementary School","Pataya Elementary School Computer Lab. Building",GIDA-R2-020A,"We Are IT Philippines Inc.",Cagayan,Solana,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
943,"PICS GIDA via LEO Technology","Pataya Elementary School","Pataya Elementary School Grade 1 Room",GIDA-R2-020B,"We Are IT Philippines Inc.",Cagayan,Solana,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
923,"PICS GIDA via LEO Technology","Patunungan Elementary School","Patunungan Elementary School DEPED BUILDING",GIDA-R2-010B,"We Are IT Philippines Inc.",Cagayan,"Sta. Ana",ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
922,"PICS GIDA via LEO Technology","Patunungan Elementary School","Patunungan Elementary School ICT BUILDING",GIDA-R2-010A,"We Are IT Philippines Inc.",Cagayan,"Sta. Ana",ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
938,"PICS GIDA via LEO Technology","Pureg Elementary School","Pureg Elementary School Grade 1-2 School",GIDA-R2-018A,"We Are IT Philippines Inc.",Cagayan,Sanchez-Mira,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
939,"PICS GIDA via LEO Technology","Pureg Elementary School","Pureg Elementary School Gymnasium",GIDA-R2-018B,"We Are IT Philippines Inc.",Cagayan,Sanchez-Mira,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
916,"PICS GIDA via LEO Technology","San Isidro Primary School - Extension","San Isidro Primary School - Extension Gymnasium Back",GIDA-R2-007A,"We Are IT Philippines Inc.",Cagayan,Buguey,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
917,"PICS GIDA via LEO Technology","San Isidro Primary School - Extension","San Isidro Primary School - Extension Gymnasium Front",GIDA-R2-007B,"We Are IT Philippines Inc.",Cagayan,Buguey,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
933,"PICS GIDA via LEO Technology","Sicatna Elementary School","Sicatna Elementary School GRADE 1 BUILDING",GIDA-R2-015B,"We Are IT Philippines Inc.",Cagayan,Piat,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
932,"PICS GIDA via LEO Technology","Sicatna Elementary School","Sicatna Elementary School ICT Room",GIDA-R2-015A,"We Are IT Philippines Inc.",Cagayan,Piat,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
911,"PICS GIDA via LEO Technology","Simmabang Elementary School (Fuga Island)","Simmabang Elementary School (Fuga Island) FFICCCII Building",GIDA-R2-004B,"We Are IT Philippines Inc.",Cagayan,Aparri,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
910,"PICS GIDA via LEO Technology","Simmabang Elementary School (Fuga Island)","Simmabang Elementary School (Fuga Island) PTA Building",GIDA-R2-004A,"We Are IT Philippines Inc.",Cagayan,Aparri,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
937,"PICS GIDA via LEO Technology","Sta Maria Elementary School","Sta Maria Elementary School Grade 4 Building",GIDA-R2-017B,"We Are IT Philippines Inc.",Cagayan,"Santo Niño",ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
936,"PICS GIDA via LEO Technology","Sta Maria Elementary School","Sta Maria Elementary School Principals Office",GIDA-R2-017A,"We Are IT Philippines Inc.",Cagayan,"Santo Niño",ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
915,"PICS GIDA via LEO Technology","Valley Cove Integrated School","Valley Cove Integrated School ELEMENTARY BUILDING",GIDA-R2-006B,"We Are IT Philippines Inc.",Cagayan,Baggao,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
914,"PICS GIDA via LEO Technology","Valley Cove Integrated School","Valley Cove Integrated School JR High School Building",GIDA-R2-006A,"We Are IT Philippines Inc.",Cagayan,Baggao,ACTIVE,"2026-03-06 11:34:07","2026-03-06 11:34:07",1
